Park.Code,Park.Name,Category,Category.Sort,Order,Family,Taxon.Code,TSN,Taxon.Record.Status,Scientific.Name,Common.Name,Synonyms,Occurrence
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Apiales,Apiaceae,134741,29601,Active,Bowlesia incana,hoary bowlesia,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Apiales,Apiaceae,133409,29473,Active,Conium maculatum,poison hemlock,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Apiales,Apiaceae,169663,507572,Active,Cyclospermum leptophyllum,marsh parsley,"Ciclospermum leptophyllum, Apium leptophyllum",Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Apiales,Apiaceae,133413,29477,Active,Daucus carota,Queen Anne's lace,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Apiales,Apiaceae,133414,29478,Active,Daucus pusillus,rattlesnake weed,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Apiales,Apiaceae,133449,29509,Active,Foeniculum vulgare,sweet fennel,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Apiales,Apiaceae,134842,29693,Active,Lomatium dasycarpum ssp. dasycarpum,woolly lomatium,Lomatium dasycarpum,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Apiales,Apiaceae,135404,29718,Active,Lomatium lucidum,shiny lomatium,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Apiales,Apiaceae,125517,29756,Active,Lomatium utriculatum,hog fennel,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Apiales,Apiaceae,126354,29787,Active,Osmorhiza brachypoda,sweet cicely,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Apiales,Apiaceae,126421,29847,Active,Sanicula arguta,snake root,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Apiales,Apiaceae,126422,29848,Active,Sanicula bipinnata,poison sanicle,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Apiales,Apiaceae,126426,29851,Active,Sanicula crassicaulis,Pacific sanicle,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Apiales,Apiaceae,126439,29863,Active,Sanicula tuberosa,turkey pea,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Apiales,Apiaceae,126441,29865,Active,Scandix pecten-veneris,venus' needle,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Apiales,Apiaceae,126454,29877,Active,Tauschia arguta,southern tauschia,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Apiales,Apiaceae,126456,29879,Active,Tauschia hartwegii,Hartweg's tauschia,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Apiales,Apiaceae,128071,29894,Active,Torilis arvensis,spreading hedge-parsley,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Apiales,Apiaceae,128073,29896,Active,Torilis nodosa,knotted hedge-parsley,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Apiales,Apiaceae,128082,29903,Active,Yabea microcarpa,California hedge parsley,Caucalis microcarpa,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Apiales,Araliaceae,93790,182169,Active,Hydrocotyle moschata,musky marshpennywort,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Apiales,Araliaceae,133454,29513,Active,Hydrocotyle ranunculoides,floating marsh pennywort,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Apiales,Araliaceae,133455,29514,Active,Hydrocotyle umbellata,many-flowered marsh-pennywort,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Apiales,Araliaceae,133456,29515,Active,Hydrocotyle verticillata,whorled marsh pennywort,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Apiales,Pittosporaceae,121751,24068,Active,Pittosporum undulatum,Australian cheesewood,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Arecales,Arecaceae,161753,504333,Active,Phoenix canariensis,Canary Island date palm,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Arecales,Arecaceae,148562,42514,Active,Washingtonia filifera,California fan palm,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Arecales,Arecaceae,148563,42515,Active,Washingtonia robusta,Mexican fan palm,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asparagales,Amaryllidaceae,150287,42676,Active,Allium haematochiton,red-skinned onion,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asparagales,Amaryllidaceae,150298,42686,Active,Allium neapolitanum,Naples garlic,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asparagales,Amaryllidaceae,216919,531000,Active,Allium peninsulare var. peninsulare,peninsular onion,Allium peninsulare,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asparagales,Amaryllidaceae,149573,42660,Active,Allium praecox,early onion,Allium lacunosum,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asparagales,Amaryllidaceae,141727,42974,Active,Muilla maritima,common muilla,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asparagales,Asparagaceae,293755,566577,Active,Agave americana var. americana,American century plant,Agave americana,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asparagales,Asparagaceae,804905,810342,Active,Agave shawii var. shawii,Shaw's agave,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asparagales,Asparagaceae,140582,42783,Active,Asparagus asparagoides,smilax asparagus,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asparagales,Asparagaceae,209696,526937,Active,Bloomeria crocea var. crocea,golden stars,Bloomeria crocea,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asparagales,Asparagaceae,140625,42821,Active,Brodiaea terrestris ssp. kernensis,Kern brodiaea,Brodiaea jolonensis,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asparagales,Asparagaceae,209440,527336,Active,Chlorogalum pomeridianum var. pomeridianum,soap plant,Chlorogalum pomeridianum,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asparagales,Asparagaceae,206277,524921,Active,Dichelostemma capitatum ssp. capitatum,blue dicks,Dichelostemma pulchellum,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asparagales,Asparagaceae,181695,514686,Active,Hesperoyucca whipplei,our lord's candle,"Yucca whipplei ssp. intermedia, Yucca whipplei",Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asparagales,Asparagaceae,169652,507567,Active,Nolina cismontana,peninsular nolina,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asparagales,Iridaceae,144287,43194,Active,Iris pseudacorus,yellow water iris,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asparagales,Iridaceae,144341,43242,Active,Sisyrinchium bellum,blue-eyed grass,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asparagales,Orchidaceae,147073,43481,Active,Epipactis gigantea,stream orchid,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asparagales,Orchidaceae,168659,507927,Active,Piperia cooperi,Cooper's rein orchid,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asparagales,Orchidaceae,149645,43666,Active,Piperia elegans,elegant piperia,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asparagales,Orchidaceae,163290,504405,Active,Piperia elongata,denseflower rein orchid,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asparagales,Orchidaceae,149647,43668,Active,Piperia unalascensis,Alaskan rein orchid,Habenaria unalascensis,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asparagales,Xanthorrhoeaceae,140587,42788,Active,Asphodelus fistulosus,onionweed,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,133556,35423,Active,Achillea millefolium,yarrow,"Achillea millefolium ssp. lanulosa, Achillea millefolium var. californica, Achillea millefolium var. lanulosa",Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,140160,36451,Active,Achyrachaena mollis,blow-wives,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,140162,36453,Active,Acourtia microcephala,perezia,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,140168,36459,Active,Acroptilon repens,Russian knapweed,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,141373,36465,Active,Ageratina adenophora,thoroughwort,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,769164,780813,Active,Agoseris grandiflora var. grandiflora,mountain dandelion,Agoseris grandiflora,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,85172,182412,Active,Agoseris heterophylla var. heterophylla,annual mountain dandelion,Agoseris heterophylla,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,89900,185210,Active,Amblyopappus pusillus,coast weed,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,141408,36497,Active,Ambrosia acanthicarpa,annual bur-sage,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,141414,36501,Active,Ambrosia chamissonis,silver beach-bur,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,141437,36522,Active,Ambrosia confertiflora,perennial burweed,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,141430,36516,Active,Ambrosia psilostachya,western ragweed,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,86271,182440,Active,Ancistrocarphus filagineus,woolly fishhooks,Stylocline filaginea,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,139495,36330,Active,Anthemis cotula,mayweed,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,133587,35451,Active,Artemisia biennis,biennial sagewort,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,133589,35453,Active,Artemisia californica,California sagebrush,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,133597,35460,Active,Artemisia douglasiana,California mugwort,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,133599,35462,Active,Artemisia dracunculus,wild tarragon,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,133642,35500,Active,Artemisia tridentata ssp. parishii,mojave sagebrush,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,134650,35690,Active,Baccharis glutinosa,salt marsh baccharis,Baccharis douglasii,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,169688,507584,Active,Baccharis malibuensis,Malibu baccharis,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,134655,35695,Active,Baccharis pilularis ssp. consanguinea,coyote brush,"Baccharis pilularis, Baccharis pilularis var. consanguinea",Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,205674,524892,Active,Baccharis plummerae ssp. plummerae,Plummer's baccharis,Baccharis plummerae,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,935389,,Active,Baccharis salicifolia ssp salicifolia,mule fat,Baccharis salicifolia,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,772088,780224,Active,Bahiopsis laciniata,San Diego viguiera,Viguiera laciniata,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,135839,36799,Active,Baileya multiradiata,many-flowered desert marigold,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,135870,36826,Active,Bellis perennis,English daisy,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,134669,35707,Active,Bidens frondosa,stick-tight,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,134674,35711,Active,Bidens laevis,bur-marigold,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,134696,35731,Active,Bidens pilosa,beggar-ticks,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,136716,36866,Active,Brickellia californica,California brickellbush,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,136743,36890,Active,Brickellia nevinii,Nevin's brickellbush,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,135959,35788,Active,Carduus pycnocephalus,Italian thistle,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,151325,501303,Active,Carthamus lanatus,woolly distaff thistle,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,173249,510524,Active,Centaurea benedicta,blessed thistle,Cnicus benedictus,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,136812,36952,Active,Centaurea calcitrapa,purple star-thistle,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,136814,36954,Active,Centaurea cyanus,bachelor's button,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,136826,36965,Active,Centaurea melitensis,"tocalote, yellow starthistle",,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,136834,36972,Active,Centaurea solstitialis,yellow star thistle,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,772113,780249,Active,Centromadia pungens,pungent false tarplant,Hemizonia pungens,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,771187,780719,Active,Centromadia pungens ssp. laevis,common tarweed,Hemizonia pungens ssp. laevis,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,771188,780720,Active,Centromadia pungens ssp. pungens,common spikeweed,Hemizonia pungens ssp. pungens,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,136847,36984,Active,Chaenactis artemisiifolia,white pincushion,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,137254,36991,Active,Chaenactis glabriuscula,yellow pincushion,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,208446,527251,Active,Chaenactis glabriuscula var. glabriuscula,yellow pincushion,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,137296,37029,Active,Chondrilla juncea,chicory,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,135800,36763,Active,Cichorium intybus,chicory,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,140041,36344,Active,Cirsium brevistylum,clustered thistle,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,140093,36391,Active,Cirsium occidentale,"cobwebby thistle, red thistle",,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,216402,531191,Active,Cirsium occidentale var. californicum,California thistle,Cirsium californicum,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,770645,780850,Active,Cirsium occidentale var. coulteri,Coulter's thistle,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,209526,527377,Active,Cirsium occidentale var. occidentale,cobweb thistle,,Present
SAMO,Santa Monica Mountains National Recreation Area,Vascular Plant,6,Asterales,Asteraceae,140134,36428,Active,Cirsium vulgare,bull thistle,,Present
